order,name,type,varlab,table_name,usecols
35,fa3,double,做饭用水,famecon2014,1
36,fa4,double,做饭燃料,famecon2014,1
37,fa5,double,通电,famecon2014,1
38,fa6,double,是否有生产经营用电,famecon2014,1
39,fa7_s_1,double,住房困难,famecon2014,1
40,fa7_s_2,double,住房困难,famecon2014,1
41,fa7_s_3,double,住房困难,famecon2014,1
42,fa8,double,卫生间类型,famecon2014,1
43,fa9,double,垃圾倾倒场所,famecon2014,1
44,fresp1pid,double,财务回答人,famecon2014,1
45,fk1l,double,是否从事农业工作,famecon2014,1
46,fl1pid_a_1,double,从事自家农业名单-1,famecon2014,1
47,fl1pid_a_2,double,从事自家农业名单-2,famecon2014,1
48,fl1pid_a_3,double,从事自家农业名单-3,famecon2014,1
49,fl1pid_a_4,double,从事自家农业名单-4,famecon2014,1
50,fl1pid_a_5,double,从事自家农业名单-5,famecon2014,1
51,fl1pid_a_6,double,从事自家农业名单-6,famecon2014,1
52,fl1pid_a_7,double,从事自家农业名单-7,famecon2014,1
53,fl1pid_a_8,double,从事自家农业名单-8,famecon2014,1
54,fl1pid_a_9,double,从事自家农业名单-9,famecon2014,1
55,fl2pid,double,农业活动管账人,famecon2014,1
56,fresp2pid,double,农业收支实际回答人,famecon2014,1
57,fl3,double,是否从事种植业林业,famecon2014,1
58,fl4_s_1,double,农林生产种类-选择1,famecon2014,1
59,fl4_s_2,double,农林生产种类-选择2,famecon2014,1
60,fl4_s_3,double,农林生产种类-选择3,famecon2014,1
61,fl4_s_4,double,农林生产种类-选择4,famecon2014,1
62,fl4_s_5,double,农林生产种类-选择5,famecon2014,1
63,fl4_s_6,double,农林生产种类-选择6,famecon2014,1
64,fl4_s_7,double,农林生产种类-选择7,famecon2014,1
65,fl4_s_8,double,农林生产种类-选择8,famecon2014,1
66,fl4_s_9,double,农林生产种类-选择9,famecon2014,1
67,fl5,double,种植业林业投入成本(元),famecon2014,1
68,fl501,double,种子化肥农药费(元),famecon2014,1
69,fl502,double,雇工费(元),famecon2014,1
70,fl503,double,机器租赁费(元),famecon2014,1
71,fl504,double,灌溉费(元),famecon2014,1
72,fl505,double,其他费用成本(元),famecon2014,1
73,fl6,double,是否养过牲畜或水产品,famecon2014,1
74,fl7_s_1,double,牲畜或水产品种类-选择1,famecon2014,1
75,fl7_s_2,double,牲畜或水产品种类-选择2,famecon2014,1
76,fl7_s_3,double,牲畜或水产品种类-选择3,famecon2014,1
77,fl7_s_4,double,牲畜或水产品种类-选择4,famecon2014,1
78,fl7_s_5,double,牲畜或水产品种类-选择5,famecon2014,1
79,fl7_s_6,double,牲畜或水产品种类-选择6,famecon2014,1
80,fl7_s_7,double,牲畜或水产品种类-选择7,famecon2014,1
81,fl8,double,牲畜水产品投入成本(元),famecon2014,1
82,fl801,double,种畜鱼苗费(元),famecon2014,1
83,fl802,double,雇工费(元),famecon2014,1
84,fl803,double,机器租赁费(元),famecon2014,1
85,fl804,double,饲料费(元),famecon2014,1
86,fl805,double,牲畜水产的其他花费(元),famecon2014,1
87,fl9,double,您家农副产品总值(元),famecon2014,1
88,fl9_est,double,农副产品总值区间-估计值（元）,famecon2014,1
89,fl9_max,double,农副产品总值区间-最大值（元）,famecon2014,1
90,fl9_min,double,农副产品总值区间-最小值（元）,famecon2014,1
91,fl10,double,自家消费总值(元),famecon2014,1
92,fl10_est,double,自家消费总值区间-估计值（元）,famecon2014,1
93,fl10_max,double,自家消费总值区间-最大值（元）,famecon2014,1
94,fl10_min,double,自家消费总值区间-最小值（元）,famecon2014,1
95,fm1,double,是否有人从事个体私营,famecon2014,1
96,fm2,double,从事几项个体私营活动(项/家),famecon2014,1
97,fm301pid,double,生意管账人,famecon2014,1
98,fresp3pid,double,生意部分实际回答人,famecon2014,1
99,fresp3sp,double,生意部分其他回答人,famecon2014,1
100,fm3pid_a_1,double,从事个体私营名单-1,famecon2014,1
101,fm3pid_a_2,double,从事个体私营名单-2,famecon2014,1
102,fm3pid_a_3,double,从事个体私营名单-3,famecon2014,1
103,fm3pid_a_4,double,从事个体私营名单-4,famecon2014,1
104,fm3pid_a_5,double,从事个体私营名单-5,famecon2014,1
105,fm3pid_a_6,double,从事个体私营名单-6,famecon2014,1
106,fm3pid_a_7,double,从事个体私营名单-7,famecon2014,1
107,fm3pid_a_8,double,从事个体私营名单-8,famecon2014,1
108,fm3pid_a_9,double,从事个体私营名单-9,famecon2014,1
109,fm4,double,该经营的净收入（元）,famecon2014,1
110,fm4_est,double,该经营的净收入区间-估计值（元）,famecon2014,1
111,fm4_max,double,该经营的净收入区间-最大值（元）,famecon2014,1
112,fm4_min,double,该经营的净收入区间-最小值（元）,famecon2014,1
113,fm401,double,全部经营总资产（万元）,famecon2014,1
114,fm401_best,double,全部经营总资产（万元）_修正值,famecon2014,1
115,fn1_s_1,double,您家收到哪些政府补助-选择1,famecon2014,1
116,fn1_s_2,double,您家收到哪些政府补助-选择2,famecon2014,1
117,fn1_s_3,double,您家收到哪些政府补助-选择3,famecon2014,1
118,fn1_s_4,double,您家收到哪些政府补助-选择4,famecon2014,1
119,fn101,double,政府补助总额(元),famecon2014,1
120,fn2,double,是否收到社会捐助,famecon2014,1
121,fn201,double,收到的社捐总额（元）,famecon2014,1
122,fn3,double,领取离退休或养老金,famecon2014,1
123,fn301,double,领取离退休或养老金总额(元),famecon2014,1
124,fn4,double,亲戚给的钱(元),famecon2014,1
125,fn5,double,其他人给的钱(元),famecon2014,1
126,fn6,double,领取离退休或养老金人数(人),famecon2014,1
127,fo1,double,作农活或外出打工,famecon2014,1
128,fo2pid_a_1,double,作农活或外出打工名单-1,famecon2014,1
129,fo2pid_a_2,double,作农活或外出打工名单-2,famecon2014,1
130,fo2pid_a_3,double,作农活或外出打工名单-3,famecon2014,1
131,fo2pid_a_4,double,作农活或外出打工名单-4,famecon2014,1
132,fo2pid_a_5,double,作农活或外出打工名单-5,famecon2014,1
133,fo2pid_a_6,double,作农活或外出打工名单-6,famecon2014,1
134,fo2pid_a_7,double,作农活或外出打工名单-7,famecon2014,1
135,fo2pid_a_8,double,作农活或外出打工名单-8,famecon2014,1
136,fo3,double,打工收入（元）,famecon2014,1
137,fo3_est,double,打工收入区间-估计值,famecon2014,1
138,fo3_max,double,打工收入区间-最大值,famecon2014,1
139,fo3_min,double,打工收入区间-最小值,famecon2014,1
140,fo4,double,打工寄回家金额（元）,famecon2014,1
141,fo4_est,double,打工寄回家金额区间-估计值（元）,famecon2014,1
142,fo4_max,double,打工寄回家金额区间-最大值（元）,famecon2014,1
143,fo4_min,double,打工寄回家金额区间-最小值（元）,famecon2014,1
144,fo5_1,double,是否有工资收入1,famecon2014,1
145,fo5_2,double,是否有工资收入2,famecon2014,1
146,fo6pid_a_1,double,有工资收入人员名单-1,famecon2014,1
147,fo6pid_a_2,double,有工资收入人员名单-2,famecon2014,1
148,fo6pid_a_3,double,有工资收入人员名单-3,famecon2014,1
149,fo6pid_a_4,double,有工资收入人员名单-4,famecon2014,1
150,fo6pid_a_5,double,有工资收入人员名单-5,famecon2014,1
151,fo6pid_a_6,double,有工资收入人员名单-6,famecon2014,1
152,fo6pid_a_7,double,有工资收入人员名单-7,famecon2014,1
153,fo6pid_a_8,double,有工资收入人员名单-8,famecon2014,1
154,fo9_1,double,其他有工资收入人数1,famecon2014,1
155,fo9_2,double,有工资收入人数2,famecon2014,1
156,fo7,double,工资收入总额（元）,famecon2014,1
157,fo7_est,double,工资收入总额区间-估计值（元）,famecon2014,1
158,fo7_max,double,工资收入总额区间-最大值（元）,famecon2014,1
159,fo7_min,double,工资收入总额区间-最小值（元）,famecon2014,1
160,fo8,double,作农活或外出打工（人）,famecon2014,1
161,fp1,double,您是否负责采购食品,famecon2014,1
162,fp101pid,double,谁负责为家庭采购食品,famecon2014,1
163,fresp4pid,double,生活支出方面实际回答人,famecon2014,1
164,fp2,double,在家吃饭的人数（人）,famecon2014,1
165,fp3,double,每月伙食费（元）,famecon2014,1
166,fp301,double,每月外出就餐费（元）,famecon2014,1
167,fp401,double,每月邮电通讯费（元）,famecon2014,1
168,fp402,double,每月水费（元）,famecon2014,1
169,fp403,double,每月电费（元）,famecon2014,1
170,fp404,double,每月燃料费（元）,famecon2014,1
171,fp405,double,每月本地交通费（元）,famecon2014,1
172,fp406,double,每月日用品费（元）,famecon2014,1
173,fp407,double,每月房租支出（元）,famecon2014,1
174,fp408,double,每月邮电通讯交通费（元）,famecon2014,1
175,fp501,double,过去12个月衣着消费（元）,famecon2014,1
176,fp502,double,文化娱乐支出（元）,famecon2014,1
177,fp503,double,旅游支出（元）,famecon2014,1
178,fp504,double,取暖费（元）,famecon2014,1
179,fp505,double,物业费（元）,famecon2014,1
180,fp506,double,住房维修费（元/年）,famecon2014,1
181,fp507,double,汽车购置费（元）,famecon2014,1
182,fp508,double,交通通讯工具费（元）,famecon2014,1
183,fp509,double,过去12个月家具耐用品支出(元),famecon2014,1
184,fp510,double,过去12个月教育培训支出(元),famecon2014,1
185,fp511,double,过去12个月医疗支出（元）,famecon2014,1
186,fp512,double,过去12个月保健支出（元）,famecon2014,1
187,fp513,double,过去12个月美容支出（元）,famecon2014,1
188,fp514,double,过去12个月商业性保险支出(元),famecon2014,1
189,fp515,double,过去12个月给亲戚经济帮助(元),famecon2014,1
190,fp516,double,过去12个月给其他人经济帮助(元),famecon2014,1
191,fp517,double,过去12个月社会捐助支出(元),famecon2014,1
192,fp518,double,过去12个月其他支出(元),famecon2014,1
193,fp519,double,过去12个月文娱旅游支出(元),famecon2014,1
194,fp520,double,过去12个月居住开销(元),famecon2014,1
195,fp521,double,过去12个月汽车交通通讯工具费（元）,famecon2014,1
196,fq1,double,是否同一住房,famecon2014,1
197,fq2,double,您家现住房归谁所有,famecon2014,1
198,fq3pid_a_1,double,房产证上的家人名字-1,famecon2014,1
199,fq3pid_a_2,double,房产证上的家人名字-2,famecon2014,1
200,fq3pid_a_3,double,房产证上的家人名字-3,famecon2014,1
201,fq3pid_a_4,double,房产证上的家人名字-4,famecon2014,1
202,fq3pid_a_5,double,房产证上的家人名字-5,famecon2014,1
203,fq3pid_a_6,double,房产证上的家人名字-6,famecon2014,1
204,fq3pid_a_7,double,房产证上的家人名字-7,famecon2014,1
205,fq3pid_a_8,double,房产证上的家人名字-8,famecon2014,1
206,fq4,double,房屋购买建造年份(年),famecon2014,1
207,fq5,double,房屋购建成本(万元),famecon2014,1
208,fq5_best,double,房屋购建成本(万元)_修正值,famecon2014,1
209,fq6,double,房子当前市价(万元),famecon2014,1
210,fq6_best,double,现住房价值（万元）_修正值,famecon2014,1
211,fq6ckp,double,房子当前市价检验点（万元）,famecon2014,1
212,fq6_est,double,房子当前市价区间(万元)-估计值,famecon2014,1
213,fq6_max,double,房子当前市价区间(万元)-最大值,famecon2014,1
214,fq6_min,double,房子当前市价区间(万元)-最小值,famecon2014,1
215,fq8,double,住房面积是否变化,famecon2014,1
216,fq801,double,现住房面积(平方米),famecon2014,1
217,fr1,double,除现住房是否还有房产,famecon2014,1
218,fr101,double,除现住房还有几处房产(处),famecon2014,1
219,fr2,double,其他房产市价（万元）,famecon2014,1
220,fr2_best,double,其他房产市价（万元）_修正值,famecon2014,1
221,fr2_est,double,其他房产当前市价区间-估计值（万元）,famecon2014,1
222,fr2_max,double,其他房产当前市价区间-最大值（万元）,famecon2014,1
223,fr2_min,double,其他房产当前市价区间-最小值（万元）,famecon2014,1
224,fr5,double,是否有住房出租,famecon2014,1
225,fr501,double,房租总收入（元）,famecon2014,1
226,fr6,double,是否经历住房拆迁,famecon2014,1
227,fr601,double,住房拆迁补偿款总额(万元),famecon2014,1
228,fs1_s_1,double,您家分得哪些集体土地-选择1,famecon2014,1
229,fs1_s_2,double,您家分得哪些集体土地-选择2,famecon2014,1
230,fs1_s_3,double,您家分得哪些集体土地-选择3,famecon2014,1
231,fs1_s_4,double,您家分得哪些集体土地-选择4,famecon2014,1
232,fs2,double,是否将土地出租他人,famecon2014,1
233,fs201,double,出租土地所得（元）,famecon2014,1
234,fs3,double,是否经历土地征用,famecon2014,1
235,fs301,double,土地征用补偿总额（元）,famecon2014,1
236,fs4,double,您家是否租用他人土地,famecon2014,1
237,fs401,double,租用土地支出（元）,famecon2014,1
238,fs5,double,是否出租其他资产,famecon2014,1
239,fs501,double,出租其他资产所得（元）,famecon2014,1
240,fs6_s_1,double,您家有下列哪些物品-选择1,famecon2014,1
241,fs6_s_2,double,您家有下列哪些物品-选择2,famecon2014,1
242,fs6_s_3,double,您家有下列哪些物品-选择3,famecon2014,1
243,fs6_s_4,double,您家有下列哪些物品-选择4,famecon2014,1
244,fs6_s_5,double,您家有下列哪些物品-选择5,famecon2014,1
245,fs6_s_6,double,您家有下列哪些物品-选择6,famecon2014,1
246,fs6_s_7,double,您家有下列哪些物品-选择7,famecon2014,1
247,fs6_s_8,double,您家有下列哪些物品-选择8,famecon2014,1
248,fs6_s_9,double,您家有下列哪些物品-选择9,famecon2014,1
249,fs6_s_10,double,您家有下列哪些物品-选择10,famecon2014,1
250,fs6_s_11,double,您家有下列哪些物品-选择11,famecon2014,1
251,fs6_s_12,double,您家有下列哪些物品-选择12,famecon2014,1
252,fs6_s_13,double,您家有下列哪些物品-选择13,famecon2014,1
253,fs6_s_14,double,您家有下列哪些物品-选择14,famecon2014,1
254,fs6_s_15,double,您家有下列哪些物品-选择15,famecon2014,1
255,fs7_s_1,double,有哪些农用机械-选择1,famecon2014,1
256,fs7_s_2,double,有哪些农用机械-选择2,famecon2014,1
257,fs7_s_3,double,有哪些农用机械-选择3,famecon2014,1
258,fs7_s_4,double,有哪些农用机械-选择4,famecon2014,1
259,fs7_s_5,double,有哪些农用机械-选择5,famecon2014,1
260,fs7_s_6,double,有哪些农用机械-选择6,famecon2014,1
261,fs8,double,家庭藏书量,famecon2014,1
262,ft1,double,您家现金及存款总额（元),famecon2014,1
263,ft1_est,double,您家现金及存款总额区间-估计值（元）,famecon2014,1
264,ft1_max,double,您家现金及存款总额区间-最大值（元）,famecon2014,1
265,ft1_min,double,您家现金及存款总额区间-最小值（元）,famecon2014,1
266,ft101,double,您家定期存款总额（元),famecon2014,1
267,ft2_s_1,double,金融产品种类-选择1,famecon2014,1
268,ft2_s_2,double,金融产品种类-选择2,famecon2014,1
269,ft2_s_3,double,金融产品种类-选择3,famecon2014,1
270,ft2_s_4,double,金融产品种类-选择4,famecon2014,1
271,ft2_s_5,double,金融产品种类-选择5,famecon2014,1
272,ft201,double,金融产品总价（元),famecon2014,1
273,ft202,double,您家金融投资获利（元),famecon2014,1
274,ft301,double,待偿房贷总额(万元),famecon2014,1
275,ft301_best,double,待偿房贷总额(万元)_修正值,famecon2014,1
276,ft3,double,是否贷款买房或装修,famecon2014,1
277,ft302,double,所有住房房贷总支出（元）,famecon2014,1
278,ft4,double,是否购房建房装修借款,famecon2014,1
279,ft401,double,购房建房装修借款额度(元),famecon2014,1
280,ft5,double,待偿银行贷款,famecon2014,1
281,ft501,double,您家待偿贷款额（元),famecon2014,1
282,ft6,double,待偿亲友及民间借款,famecon2014,1
283,ft601,double,亲友借款待偿额(元),famecon2014,1
284,ft602,double,待偿民间借贷总额（元),famecon2014,1
285,ft603,double,是否需要支付利息,famecon2014,1
286,ft604,double,年利率水平(%),famecon2014,1
287,ft7,double,首选借款对象,famecon2014,1
288,ft8,double,借款被拒经历,famecon2014,1
289,ft801_s_1,double,被谁拒绝-选择1,famecon2014,1
290,ft801_s_2,double,被谁拒绝-选择2,famecon2014,1
291,ft801_s_3,double,被谁拒绝-选择3,famecon2014,1
292,ft801_s_4,double,被谁拒绝-选择4,famecon2014,1
293,ft801_s_5,double,被谁拒绝-选择5,famecon2014,1
294,ft9,double,尚未归还借款,famecon2014,1
295,ft901,double,尚未归还借款总额（元),famecon2014,1
296,ft10,double,待偿亲友/民间各种借款,famecon2014,1
297,ft1001,double,亲友/民间借款待偿总额(元),famecon2014,1
298,fu1_s_1,double,自家重大事件-选择1,famecon2014,1
299,fu1_s_2,double,自家重大事件-选择2,famecon2014,1
300,fu1_s_3,double,自家重大事件-选择3,famecon2014,1
301,fu1_s_4,double,自家重大事件-选择4,famecon2014,1
302,fu1_s_5,double,自家重大事件-选择5,famecon2014,1
303,fu1_s_6,double,自家重大事件-选择6,famecon2014,1
304,fu101,double,重大事件总支出(元),famecon2014,1
305,fu102,double,重大事件总收入(元),famecon2014,1
306,fu2_s_1,double,参与人情礼-选择1,famecon2014,1
307,fu2_s_2,double,参与人情礼-选择2,famecon2014,1
308,fu2_s_3,double,参与人情礼-选择3,famecon2014,1
309,fu2_s_4,double,参与人情礼-选择4,famecon2014,1
310,fu2_s_5,double,参与人情礼-选择5,famecon2014,1
311,fu2_s_6,double,参与人情礼-选择6,famecon2014,1
312,fu201,double,人情礼支出(元),famecon2014,1
313,finc,double,过去12个月总收入(元),famecon2014,1
314,finc_est,double,过去12个月总收入区间-估计值（元）,famecon2014,1
315,finc_max,double,过去12个月总收入区间-最大值（元）,famecon2014,1
316,finc_min,double,过去12个月总收入区间-最小值（元）,famecon2014,1
317,fexp,double,过去12个月总支出(元),famecon2014,1
318,fexp_est,double,过去12个月总支出-估计值（元）,famecon2014,1
319,fexp_max,double,过去12个月总支出-最大值（元）,famecon2014,1
320,fexp_min,double,过去12个月总支出-最小值（元）,famecon2014,1
321,resp5pid,double,金融知识回答人,famecon2014,1
322,fw2,double,银行1年定期利率,famecon2014,1
323,fw3,double,存款到期金额,famecon2014,1
324,fw4,double,存款续存金额,famecon2014,1
325,fw5,double,货币购买力,famecon2014,1
326,fw6,double,价值比较,famecon2014,1
327,fw7,double,投资风险,famecon2014,1
328,fw8,double,股票投资风险,famecon2014,1
329,fw9_best,double,是否计算过需要的养老费用-修正值,famecon2014,1
330,fw901_best,double,养老费用（万元）_修正值,famecon2014,1
331,fw10,double,投资损失比例(%),famecon2014,1
332,fw11,double,决策银行,famecon2014,1
333,fw12,double,投资产品风险,famecon2014,1
334,fw13,double,购买股票含义,famecon2014,1
335,fw14,double,基金描述,famecon2014,1
336,fw15,double,理财产品描述,famecon2014,1
337,fw16,double,股票市场功能描述,famecon2014,1
338,fw17,double,金融知识水平,famecon2014,1
339,fw18,double,父母金融知识水平,famecon2014,1
340,fw1901,double,购物承受能力,famecon2014,1
341,fw1902,double,按时交纳账单,famecon2014,1
342,fw1903,double,关注财务状况,famecon2014,1
343,fw1904,double,制定长期财务规划,famecon2014,1
344,fw1905,double,财务收支管理,famecon2014,1
345,fw1906,double,消费模式,famecon2014,1
346,fw1907,double,选择金融产品模式,famecon2014,1
347,fw1908,double,借贷使用,famecon2014,1
348,fw1909,double,记账,famecon2014,1
349,fw1910,double,主观感受,famecon2014,1
350,fw1911,double,主观倾向,famecon2014,1
351,fw1912,double,金钱观,famecon2014,1
352,fw20,double,债务倍数（倍）,famecon2014,1
353,fw21,double,筹款难度,famecon2014,1
354,fw22,double,房价预期,famecon2014,1
355,fw23,double,投资方式,famecon2014,1
356,fw241,double,风险偏好,famecon2014,1
357,fw242,double,配偶风险偏好,famecon2014,1
358,fw25,double,广告项目投资选择,famecon2014,1
359,fw26,double,介绍项目投资选择,famecon2014,1
360,fv1_s_1,double,家庭主要困难-选择1,famecon2014,1
361,fv1_s_2,double,家庭主要困难-选择2,famecon2014,1
362,fv1_s_3,double,家庭主要困难-选择3,famecon2014,1
363,fv1_s_4,double,家庭主要困难-选择4,famecon2014,1
364,fv1_s_5,double,家庭主要困难-选择5,famecon2014,1
365,fv1_s_6,double,家庭主要困难-选择6,famecon2014,1
366,fv1_s_7,double,家庭主要困难-选择7,famecon2014,1
367,fv1_s_8,double,家庭主要困难-选择8,famecon2014,1
368,fv3,double,祭祖扫墓,famecon2014,1
369,fv4,double,亲戚交往联络,famecon2014,1
370,fv5,double,邻里关系,famecon2014,1
371,fz1pid,double,问卷主要受访者,famecon2014,1
372,fz101pid_a_1,double,参访家庭成员,famecon2014,1
373,fz101pid_a_2,double,参访家庭成员,famecon2014,1
374,fz102_s_1,double,家庭成员之外谁在场,famecon2014,1
375,fz102_s_2,double,家庭成员之外谁在场,famecon2014,1
376,fz102_s_3,double,家庭成员之外谁在场,famecon2014,1
377,fz103,double,访问使用的主要语言,famecon2014,1
378,fz201,double,理解能力,famecon2014,1
379,fz202,double,健康状况,famecon2014,1
380,fz203,double,衣装整洁程度,famecon2014,1
381,fz204,double,外貌,famecon2014,1
382,fz205,double,普通话熟练程度,famecon2014,1
383,fz206,double,对调查的配合程度,famecon2014,1
384,fz207,double,智力水平,famecon2014,1
385,fz208,double,待人接物水平,famecon2014,1
386,fz209,double,对调查的兴趣,famecon2014,1
387,fz210,double,对调查的疑虑,famecon2014,1
388,fz211,double,回答的可信程度,famecon2014,1
389,fz212,double,语言表达能力,famecon2014,1
390,fz5,double,急于结束调查的程度,famecon2014,1
391,fhz1,double,居住房屋类型,famecon2014,1
392,fhz2,double,室内装修的程度,famecon2014,1
393,fhz3,double,家居的整洁的程度,famecon2014,1
394,fhz4,double,家居电器及陈设,famecon2014,1
395,fhz5,double,居住拥挤程度,famecon2014,1
396,overlapfid1,double,经济问卷关联家户1,famecon2014,1
397,overlapfid2,double,经济问卷关联家户2,famecon2014,1
398,overlapfid3,double,经济问卷关联家户3,famecon2014,1
399,overlapfid4,double,经济问卷关联家户4,famecon2014,1
400,overlapfid1type,double,与关联家户1相关类型,famecon2014,1
401,overlapfid2type,double,与关联家户2相关类型,famecon2014,1
402,overlapfid3type,double,与关联家户3相关类型,famecon2014,1
403,overlapfid4type,double,与关联家户4相关类型,famecon2014,1
404,daily,double,家庭设备及日用品支出-调整,famecon2014,1
405,dress,double,衣着鞋帽支出,famecon2014,1
406,eec,double,文教娱乐支出,famecon2014,1
407,eptran,double,转移性支出,famecon2014,1
408,epwelf,double,福利性支出,famecon2014,1
409,expense,double,家庭总支出,famecon2014,1
410,food,double,食品支出-调整,famecon2014,1
411,house,double,居住支出-调整,famecon2014,1
412,med,double,医疗保健支出,famecon2014,1
413,mortage,double,房贷支出,famecon2014,1
414,other,double,其他消费性支出,famecon2014,1
415,pce,double,居民消费性支出-加总,famecon2014,1
416,trco,double,交通通讯支出-调整,famecon2014,1
417,familysize,double,家庭规模（同灶吃饭）,famecon2014,1
418,agrimachine,double,农用器械价值（元）,famecon2014,1
419,company,double,经营资产（元）,famecon2014,1
420,debit_other,double,别人欠自家的钱（元）,famecon2014,1
421,durables_asset,double,耐用消费品价值（元）,famecon2014,1
422,finance_asset,double,家庭总金融资产（元）,famecon2014,1
423,financial_product,double,家庭总金融资产（元）,famecon2014,1
424,fixed_asset,double,生产性固定资产（元）,famecon2014,1
425,house_debts,double,总房贷（元）,famecon2014,1
426,houseasset_gross,double,家庭总房产（元）,famecon2014,1
427,houseasset_net,double,家庭净房产（元）,famecon2014,1
428,land_asset,double,土地资产（元）,famecon2014,1
429,nonhousing_debts,double,非房贷的金融负债（元）,famecon2014,1
430,otherhousevalue,double,其他房产市价（万元）,famecon2014,1
431,resivalue,double,现住房价值（万元）,famecon2014,1
432,savings,double,现金和存款总值（元）,famecon2014,1
433,total_asset,double,家庭净资产（元）,famecon2014,1
434,fwage_1,double,工资性收入（调整后）,famecon2014,1
435,fwage_2,double,工资性收入（与2010年可比）,famecon2014,1
436,felse_1,double,其他收入,famecon2014,1
437,felse_2,double,其他收入（与2010年可比）,famecon2014,1
438,fincome1,double,全部家庭纯收入,famecon2014,1
439,fincome2,double,全部家庭纯收入（与2010年可比）,famecon2014,1
440,fincome1_per,double,人均家庭纯收入,famecon2014,1
441,fincome1_per_p,double,人均家庭纯收入分位数,famecon2014,1
442,fincome2_per,double,人均家庭纯收入（与2010年可比）,famecon2014,1
443,fincome2_per_p,double,人均家庭纯收入分位数（与2010年可比）,famecon2014,1
444,foperate_1,double,经营性收入,famecon2014,1
445,foperate_2,double,经营性收入（与2010年可比）,famecon2014,1
446,fproperty_1,double,财产性性收入,famecon2014,1
447,fproperty_2,double,财产性性收入（与2010年可比）,famecon2014,1
448,ftransfer_1,double,转移性收入,famecon2014,1
449,ftransfer_2,double,转移性收入（与2010年可比）,famecon2014,1
450,subpopulation10,double,2010年抽样子总体,famecon2014,1
451,subsample14,double,调整后全国再抽样样本,famecon2014,1
452,subsample10,double,2010年全国再抽样样本,famecon2014,1
453,urban14,double,基于国家统计局资料的城乡分类,famecon2014,1
454,fswt_natcs14,double,CFPS2014家庭横截面权数：全国总样本,famecon2014,1
455,fswt_rescs14,double,CFPS2014家庭横截面权数：2010年全国再抽样样本,famecon2014,1
456,fswt_natpn1014,double,CFPS2014家庭面板权数:全国总样本,famecon2014,1
457,fswt_respn1014,double,CFPS2014家庭面板权数:2010年再抽样样本,famecon2014,1
458,releaseversion,double,发布版本号,famecon2014,1
459,interviewerid,double,访员编号,famecon2014,1
1,pid,double,个人ID,adult2016,1
2,code_a_p,double,家庭户内3位码,adult2016,1
3,fid16,double,2016年家庭样本编码,adult2016,1
4,fid14,double,2014年家庭样本编码,adult2016,1
5,fid12,double,2012年家庭样本编码,adult2016,1
6,fid10,double,2010年家庭样本编码,adult2016,1
7,subsample,double,是否在全国再抽样样本中,adult2016,1
8,subpopulation,double,抽样子总体,adult2016,1
9,rswt_natcs16,double,CFPS2016个人横截面权数:全国总样本,adult2016,1
10,rswt_rescs16,double,CFPS2016个人横截面权数：2010年全国再抽样样本,adult2016,1
11,rswt_natpn1016,double,CFPS2016个人面板权数:全国总样本,adult2016,1
12,rswt_respn1016,double,CFPS2016个人面板权数：2010年全国再抽样样本,adult2016,1
13,provcd16,double,2016年省国标码,adult2016,1
14,countyid16,double,2016年区县顺序码,adult2016,1
15,cid16,double,2016年村居顺序码,adult2016,1
16,urban16,double,基于国家统计局资料的城乡分类,adult2016,1
17,selfrpt,double,有无自答问卷,adult2016,1
18,self_iwmode,double,自答问卷模式,adult2016,1
19,self_interrupt,double,中断样本：自答,adult2016,1
20,proxyrpt,double,有无代答问卷,adult2016,1
21,proxy_iwmode,double,代答问卷模式,adult2016,1
22,proxy_interrupt,double,中断样本：代答,adult2016,1
23,cfps2014_interv,double,2014年个人完访情况,adult2016,1
24,cfps_gene,double,是否基因成员,adult2016,1
25,cfps_birthy,double,出生年份,adult2016,1
26,cfps_age,double,年龄,adult2016,1
27,cfps_gender,double,性别,adult2016,1
28,cfps2014_marriage,double,2014年婚姻状态,adult2016,1
29,cfps2014_retirement,double,2014年退休状态,adult2016,1
30,cfps_childn,double,受访者子女数目,adult2016,1
31,cfps_latest_school,double,最近一次调查时是否在上学,adult2016,1
32,cfps_latest_intervy,double,最近一次接受调查年,adult2016,1
33,cfps_latest_edu,double,最近一次调查最高学历,adult2016,1
34,cfps_latest_r1,double,最近一次调查上学阶段,adult2016,1
35,cfps_everwork,double,是否曾经工作过,adult2016,1
36,cfps_father_alive,double,父亲是否健在,adult2016,1
37,cfps_mother_alive,double,母亲是否健在,adult2016,1
38,cfps_hk,double,是否有户口所在地信息,adult2016,1
39,cfps_m1m,double,M1M主观态度题是否有数据,adult2016,1
40,fml2016_count,double,家庭成员人数：2016家庭成员人数,adult2016,1
41,tape,double,是否录音,adult2016,1
42,cyear,double,访问年份,adult2016,1
43,cmonth,double,访问月份,adult2016,1
44,pa101,double,出生时的体重,adult2016,1
45,pa401,double,您出生时家庭住址,adult2016,1
46,pa401ccode,double,您出生时家庭住址,adult2016,1
47,pa501,double,3岁时居住地是否与出生地相同,adult2016,1
48,pa502,double,您3岁时居住地址,adult2016,1
49,pa502ccode,double,您3岁时居住地址,adult2016,1
50,pa503,double,3岁时户口状况,adult2016,1
51,pa601,double,12岁时居住地是否与出生地相同,adult2016,1
52,pa602,double,12岁时居住地,adult2016,1
53,pa602ccode,double,您12岁时家庭地址,adult2016,1
